1,0,7,1,0,0,1,5,1,0,5,2,0,0,3,1,0,0,2,0,6,0,1,2,1,1,1,2,2,4,0,22,1,2,0,1,1,0,1,0,0,0,0,1,0,2,5,6,7,1,3,3,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14,0,5,0,29,0,5,0,14,0,2,0,1,0,1,0,4,0,0,2,4,0,4,0,3,0,1,0,1,0,0,5,11,0,5,0,0,0,0,0,2,0,0,0,8,0,2,0,8,0,10,84
2,0,5,1,0,0,3,2,0,1,11,0,1,0,0,0,1,0,1,0,0,0,7,0,1,0,1,0,0,0,0,1,1,2,6,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,10,1,0,0,2,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,28,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,23
1,3,0,2,0,2,0,3,0,8,0,2,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,26,0,2,0,0,0,0,0,3,0,2,4,6,0,0,57
20,11,10,1,2,2,25,16,0,2,12,0,0,4,13,1,1,0,0,2,1,1,0,2,0,5,3,0,0,0,0,0,2,1,1,3,3,7,38,15,0,0,8,1,1,7,0,17,8,23,3,2,300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,1,0,29
0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,2,1,1,19
0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,7,0,0,1,2,0,0,1,0,62
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,11
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,6,1,2,0,5,10,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6,0,1,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,2,0,2,4,6,1,1,1,42
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,2,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
14,18,28,30,27,9,23,2,45,5,4,9,11,45,32,45,26,42,48,39,15,44,43,22,6,6,34,35,20,27,52,18,12,35,45,23,13,7,8,20,32,42,40,38,41,22,11,6,5,7,30,18,38
